times,subtide,subtide_parm,subtide_postmean,subtide25,subtide50,subtide75,D1_phase,D1_phase_parm,D1_phase_postmean,D2_phase,D2_phase_parm,D2_phase_postmean,D3_phase,D3_phase_parm,D3_phase_postmean,D4_phase,D4_phase_parm,D4_phase_postmean,D1_amp,D1_amp_parm,D1_amp_postmean,D1_amp_25,D1_amp_50,D1_amp_75,D2_amp,D2_amp_parm,D2_amp_postmean,D2_amp_25,D2_amp_50,D2_amp_75,D3_amp,D3_amp_parm,D3_amp_postmean,D3_amp_25,D3_amp_50,D3_amp_75,D4_amp,D4_amp_parm,D4_amp_postmean,D4_amp_25,D4_amp_50,D4_amp_75
 425.00,1.2696,1.2759,1.2759,1.2410,1.2777,1.3093,0.045314, 0.03452377, 3.4257e-02,0.067972,0.056029, 0.06222171,0.135943,0.123155, 0.13128105,0.135943, 0.1403158, 0.1377467,0.467664,0.452092,0.463293,0.432887,0.461813,0.493821,0.92644,0.91660,0.92107,0.90991,0.92071,0.93304,0.25649,0.25883,0.259321,0.249710,0.259489,0.269129,0.118892,0.121152,0.121000,0.114467,0.121422,0.127744
 425.25,1.2703,1.2757,1.2768,1.2434,1.2776,1.3098,0.045370, 0.03513347, 3.4753e-02,0.068055,0.056154, 0.06217749,0.136111,0.122934, 0.13104371,0.136111, 0.1399373, 0.1371317,0.467570,0.451910,0.463187,0.433053,0.462675,0.493707,0.92626,0.91648,0.92101,0.90975,0.92080,0.93301,0.25646,0.25891,0.259399,0.249870,0.259571,0.269380,0.118880,0.121066,0.120891,0.114363,0.121186,0.127601
 425.50,1.2713,1.2758,1.2780,1.2452,1.2798,1.3124,0.045455, 0.03578662, 3.5292e-02,0.068183,0.056345, 0.06219008,0.136366,0.122837, 0.13092756,0.136366, 0.1396369, 0.1365953,0.467428,0.451690,0.463040,0.433256,0.462709,0.493211,0.92599,0.91628,0.92087,0.90935,0.92079,0.93313,0.25642,0.25897,0.259460,0.249926,0.259608,0.269513,0.118862,0.120972,0.120776,0.114236,0.121006,0.127625
 425.75,1.2727,1.2764,1.2797,1.2480,1.2811,1.3135,0.045569, 0.03648250, 3.5874e-02,0.068353,0.056600, 0.06225880,0.136707,0.122863, 0.13093088,0.136707, 0.1394127, 0.1361364,0.467237,0.451432,0.462852,0.432591,0.462354,0.493599,0.92564,0.91600,0.92065,0.90911,0.92087,0.93253,0.25636,0.25902,0.259503,0.249881,0.259530,0.269519,0.118837,0.120869,0.120654,0.114144,0.120972,0.127570
 426.00,1.2744,1.2774,1.2815,1.2494,1.2849,1.3149,0.045711, 0.03722030, 3.6497e-02,0.068566,0.056920, 0.06238253,0.137133,0.123013, 0.13105267,0.137133, 0.1392621, 0.1357534,0.466998,0.451136,0.462622,0.431671,0.462093,0.493516,0.92519,0.91565,0.92034,0.90868,0.92071,0.93223,0.25629,0.25905,0.259529,0.249917,0.259603,0.269531,0.118806,0.120759,0.120527,0.114008,0.120934,0.127403
 426.25,1.2764,1.2787,1.2835,1.2525,1.2875,1.3158,0.045881, 0.03799911, 3.7161e-02,0.068822,0.057304, 0.06255948,0.137643,0.123283, 0.13129096,0.137643, 0.1391825, 0.1354451,0.466710,0.450802,0.462352,0.431026,0.462196,0.494110,0.92465,0.91521,0.91995,0.90828,0.92009,0.93185,0.25621,0.25906,0.259538,0.249827,0.259597,0.269373,0.118769,0.120642,0.120393,0.113657,0.120664,0.127265
 426.50,1.2788,1.2801,1.2857,1.2548,1.2889,1.3159,0.046079, 0.03881789, 3.7865e-02,0.069118,0.057749, 0.06278799,0.138237,0.123673, 0.13164407,0.138237, 0.1391713, 0.1352110,0.466375,0.450431,0.462040,0.430516,0.462267,0.493578,0.92402,0.91470,0.91948,0.90803,0.91959,0.93137,0.25611,0.25906,0.259528,0.249650,0.259856,0.269503,0.118726,0.120517,0.120254,0.113449,0.120327,0.126986
 426.75,1.2815,1.2819,1.2883,1.2567,1.2916,1.3203,0.046304, 0.03967553, 3.8608e-02,0.069456,0.058255, 0.06306509,0.138912,0.124180, 0.13210828,0.138912, 0.1392252, 0.1350484,0.465992,0.450023,0.461689,0.430475,0.462104,0.492904,0.92331,0.91410,0.91892,0.90739,0.91939,0.93102,0.25599,0.25903,0.259502,0.249597,0.260173,0.269568,0.118676,0.120385,0.120110,0.113191,0.120112,0.126899
 427.00,1.2846,1.2842,1.2913,1.2587,1.2934,1.3214,0.046556, 0.04057085, 3.9389e-02,0.069834,0.058820, 0.06339276,0.139668,0.124801, 0.13268138,0.139668, 0.1393412, 0.1349557,0.465562,0.449578,0.461297,0.430551,0.461810,0.492550,0.92250,0.91343,0.91829,0.90658,0.91860,0.93038,0.25586,0.25899,0.259458,0.249607,0.260115,0.269527,0.118621,0.120247,0.119961,0.113016,0.119955,0.126713
 427.25,1.2880,1.2868,1.2945,1.2636,1.2959,1.3242,0.046834, 0.04150257, 4.0206e-02,0.070251,0.059443, 0.06377219,0.140502,0.125535, 0.13335973,0.140502, 0.1395158, 0.1349309,0.465086,0.449097,0.460865,0.430166,0.461769,0.492502,0.92161,0.91268,0.91757,0.90565,0.91810,0.92943,0.25572,0.25894,0.259397,0.249508,0.259853,0.269308,0.118559,0.120102,0.119808,0.112908,0.119947,0.126489
 427.50,1.2918,1.2898,1.2980,1.2666,1.3009,1.3275,0.047138, 0.04246936, 4.1058e-02,0.070707,0.060122, 0.06420287,0.141413,0.126379, 0.13414078,0.141413, 0.1397455, 0.1349696,0.464562,0.448579,0.460393,0.429030,0.461662,0.491559,0.92063,0.91185,0.91677,0.90484,0.91710,0.92842,0.25557,0.25886,0.259319,0.249524,0.259638,0.269339,0.118492,0.119951,0.119651,0.112635,0.120131,0.126322
 427.75,1.2959,1.2934,1.3020,1.2697,1.3049,1.3322,0.047467, 0.04346981, 4.1944e-02,0.071200,0.060856, 0.06468692,0.142400,0.127328, 0.13502123,0.142400, 0.1400268, 0.1350701,0.463993,0.448025,0.459882,0.428953,0.460956,0.491040,0.91957,0.91095,0.91588,0.90394,0.91602,0.92746,0.25540,0.25877,0.259223,0.249539,0.259704,0.269152,0.118418,0.119794,0.119489,0.112292,0.119894,0.126184
 428.00,1.3003,1.2974,1.3063,1.2739,1.3079,1.3358,0.047820, 0.04450248, 4.2862e-02,0.071730,0.061642, 0.06522189,0.143460,0.128381, 0.13599809,0.143460, 0.1403560, 0.1352291,0.463377,0.447435,0.459331,0.428219,0.460096,0.490023,0.91842,0.90997,0.91492,0.90303,0.91493,0.92654,0.25521,0.25866,0.259111,0.249503,0.259697,0.268967,0.118339,0.119632,0.119324,0.112052,0.119566,0.126231
 428.25,1.3050,1.3019,1.3108,1.2779,1.3117,1.3407,0.048197, 0.04556588, 4.3811e-02,0.072296,0.062478, 0.06580776,0.144592,0.129534, 0.13706786,0.144592, 0.1407294, 0.1354443,0.462717,0.446810,0.458742,0.427505,0.459811,0.489373,0.91718,0.90891,0.91388,0.90211,0.91387,0.92555,0.25502,0.25853,0.258982,0.249282,0.259110,0.268956,0.118254,0.119465,0.119156,0.111795,0.119366,0.125883
 428.50,1.3101,1.3068,1.3156,1.2841,1.3159,1.3474,0.048598, 0.04665848, 4.4790e-02,0.072896,0.063364, 0.06644312,0.145793,0.130784, 0.13822685,0.145793, 0.1411435, 0.1357128,0.462011,0.446150,0.458114,0.426691,0.459841,0.488410,0.91586,0.90777,0.91276,0.90094,0.91279,0.92452,0.25481,0.25839,0.258837,0.249139,0.258958,0.268722,0.118163,0.119293,0.118985,0.111539,0.119386,0.125803
 428.75,1.3155,1.3121,1.3208,1.2903,1.3203,1.3522,0.049020, 0.04777875, 4.5797e-02,0.073530,0.064296, 0.06712696,0.147061,0.132127, 0.13947175,0.147061, 0.1415945, 0.1360314,0.461261,0.445455,0.457448,0.426179,0.458866,0.487655,0.91446,0.90656,0.91156,0.89970,0.91156,0.92340,0.25458,0.25823,0.258676,0.248901,0.258784,0.268336,0.118066,0.119117,0.118812,0.111338,0.119276,0.125524
 429.00,1.3213,1.3176,1.3262,1.2960,1.3236,1.3576,0.049465, 0.04892509, 4.6830e-02,0.074197,0.065273, 0.06785495,0.148395,0.133559, 0.14079910,0.148395, 0.1420789, 0.1363976,0.460467,0.444725,0.456745,0.425440,0.457965,0.486844,0.91297,0.90528,0.91028,0.89884,0.91053,0.92233,0.25435,0.25805,0.258498,0.248668,0.258539,0.268135,0.117963,0.118937,0.118636,0.111211,0.119192,0.125246
 429.25,1.3274,1.3232,1.3317,1.2985,1.3274,1.3642,0.049931, 0.05009595, 4.7888e-02,0.074896,0.066292, 0.06862563,0.149792,0.135078, 0.14220530,0.149792, 0.1425931, 0.1368083,0.459630,0.443961,0.456003,0.423837,0.457541,0.485875,0.91140,0.90392,0.90892,0.89725,0.90897,0.92113,0.25410,0.25786,0.258304,0.248493,0.258518,0.267912,0.117855,0.118753,0.118458,0.110888,0.118929,0.124928
 429.50,1.3338,1.3291,1.3374,1.3039,1.3351,1.3718,0.050417, 0.05128973, 4.8970e-02,0.075625,0.067352, 0.06943966,0.151250,0.136679, 0.14368611,0.151250, 0.1431337, 0.1372624,0.458749,0.443163,0.455225,0.422695,0.456280,0.485443,0.90976,0.90249,0.90749,0.89568,0.90743,0.91941,0.25383,0.25765,0.258094,0.248163,0.258164,0.267914,0.117742,0.118566,0.118278,0.110583,0.118586,0.124969
 429.75,1.3405,1.3352,1.3434,1.3078,1.3445,1.3782,0.050923, 0.05250486, 5.0073e-02,0.076384,0.068451, 0.07029539,0.152768,0.138358, 0.14523889,0.152768, 0.1436975, 0.1377571,0.457826,0.442332,0.454410,0.422041,0.455431,0.484195,0.90803,0.90098,0.90598,0.89399,0.90581,0.91794,0.25356,0.25742,0.257869,0.248130,0.258011,0.267767,0.117623,0.118375,0.118097,0.110350,0.118598,0.124730
 430.00,1.3476,1.3415,1.3497,1.3124,1.3495,1.3856,0.051447, 0.05373975, 5.1195e-02,0.077171,0.069586, 0.07119092,0.154342,0.140113, 0.14685961,0.154342, 0.1442814, 0.1382899,0.456861,0.441468,0.453559,0.421350,0.454343,0.483804,0.90622,0.89940,0.90439,0.89202,0.90441,0.91610,0.25327,0.25718,0.257629,0.247788,0.257831,0.267404,0.117498,0.118183,0.117915,0.110037,0.118401,0.124609
 430.25,1.3549,1.3484,1.3564,1.3193,1.3552,1.3915,0.051990, 0.05499286, 5.2337e-02,0.077985,0.070755, 0.07212477,0.155971,0.141939, 0.14854506,0.155971, 0.1448823, 0.1388577,0.455855,0.440570,0.452671,0.420480,0.453266,0.483080,0.90434,0.89775,0.90273,0.89016,0.90266,0.91387,0.25297,0.25692,0.257374,0.247687,0.257504,0.267115,0.117368,0.117988,0.117732,0.109882,0.118350,0.124579
 430.50,1.3626,1.3557,1.3637,1.3270,1.3653,1.3985,0.052551, 0.05626263, 5.3495e-02,0.078826,0.071957, 0.07309465,0.157653,0.143834, 0.15029172,0.157653, 0.1454976, 0.1394593,0.454808,0.439641,0.451749,0.419096,0.452890,0.482460,0.90238,0.89603,0.90099,0.88818,0.90113,0.91218,0.25266,0.25665,0.257103,0.247470,0.257144,0.266968,0.117233,0.117791,0.117548,0.109621,0.118076,0.124482
 430.75,1.3706,1.3636,1.3714,1.3344,1.3726,1.4035,0.053128, 0.05754755, 5.4668e-02,0.079693,0.073189, 0.07410191,0.159385,0.145793, 0.15209633,0.159385, 0.1461247, 0.1400922,0.453721,0.438679,0.450791,0.418092,0.452127,0.481919,0.90035,0.89423,0.89918,0.88630,0.89937,0.91038,0.25233,0.25636,0.256819,0.247190,0.256604,0.266602,0.117093,0.117593,0.117364,0.109339,0.117765,0.124340
 431.00,1.3790,1.3719,1.3797,1.3424,1.3810,1.4127,0.053722, 0.05884612, 5.5856e-02,0.080583,0.074450, 0.07514280,0.161167,0.147813, 0.15395544,0.161167, 0.1467612, 0.1407546,0.452595,0.437685,0.449799,0.417253,0.451080,0.481042,0.89824,0.89237,0.89729,0.88457,0.89734,0.90878,0.25200,0.25606,0.256520,0.246899,0.256383,0.266301,0.116948,0.117394,0.117180,0.109136,0.117628,0.124328
 431.25,1.3876,1.3806,1.3883,1.3523,1.3911,1.4206,0.054332, 0.06015688, 5.7055e-02,0.081497,0.075738, 0.07621646,0.162995,0.149891, 0.15586643,0.162995, 0.1474050, 0.1414448,0.451429,0.436661,0.448772,0.415991,0.449645,0.480236,0.89606,0.89043,0.89533,0.88279,0.89527,0.90672,0.25165,0.25574,0.256207,0.246821,0.256169,0.265950,0.116797,0.117195,0.116996,0.108800,0.117311,0.124426
 431.50,1.3966,1.3898,1.3973,1.3634,1.3995,1.4304,0.054956, 0.06147839, 5.8264e-02,0.082434,0.077050, 0.07732244,0.164867,0.152024, 0.15782629,0.164867, 0.1480543, 0.1421620,0.450225,0.435605,0.447711,0.415274,0.448665,0.478575,0.89381,0.88843,0.89331,0.88086,0.89337,0.90455,0.25129,0.25540,0.255880,0.246478,0.255879,0.265736,0.116642,0.116994,0.116812,0.108628,0.117228,0.124337
 431.75,1.4059,1.3995,1.4069,1.3734,1.4097,1.4398,0.055594, 0.06280925, 5.9484e-02,0.083391,0.078385, 0.07845962,0.166783,0.154208, 0.15983175,0.166783, 0.1487075, 0.1429031,0.448984,0.434519,0.446617,0.414535,0.446736,0.477250,0.89149,0.88636,0.89121,0.87873,0.89124,0.90263,0.25092,0.25505,0.255539,0.246086,0.255415,0.265452,0.116482,0.116794,0.116629,0.108293,0.117044,0.124002
 432.00,1.4154,1.4096,1.4168,1.3845,1.4180,1.4490,0.056246, 0.06414811, 6.0711e-02,0.084370,0.079741, 0.07962773,0.168739,0.156440, 0.16187996,0.168739, 0.1493632, 0.1436682,0.447705,0.433402,0.445489,0.413661,0.445210,0.475624,0.88909,0.88422,0.88904,0.87672,0.88897,0.90050,0.25054,0.25469,0.255185,0.245670,0.255235,0.265317,0.116317,0.116595,0.116446,0.108106,0.116970,0.124103
 432.25,1.4253,1.4198,1.4271,1.3960,1.4279,1.4583,0.056912, 0.06549362, 6.1946e-02,0.085367,0.081116, 0.08082500,0.170735,0.158717, 0.16396794,0.170735, 0.1500203, 0.1444568,0.446390,0.432256,0.444328,0.412715,0.444122,0.474759,0.88663,0.88202,0.88680,0.87477,0.88683,0.89849,0.25015,0.25431,0.254817,0.245373,0.255002,0.264727,0.116147,0.116396,0.116265,0.107811,0.116747,0.123920
 432.50,1.4355,1.4301,1.4374,1.4071,1.4379,1.4681,0.057589, 0.06684452, 6.3185e-02,0.086384,0.082510, 0.08204842,0.172768,0.161037, 0.16609296,0.172768, 0.1506781, 0.1452679,0.445039,0.431080,0.443135,0.411526,0.442686,0.473983,0.88411,0.87975,0.88449,0.87261,0.88447,0.89622,0.24975,0.25392,0.254436,0.244962,0.254618,0.263752,0.115973,0.116198,0.116085,0.107753,0.116448,0.123576
 432.75,1.4460,1.4405,1.4479,1.4192,1.4506,1.4783,0.058279, 0.06819954, 6.4430e-02,0.087418,0.083919, 0.08330031,0.174837,0.163397, 0.16825275,0.174837, 0.1513358, 0.1461012,0.443653,0.429876,0.441909,0.410543,0.441893,0.473368,0.88151,0.87741,0.88211,0.87020,0.88204,0.89389,0.24933,0.25351,0.254042,0.244643,0.254041,0.263538,0.115794,0.116001,0.115907,0.107696,0.116266,0.123435
 433.00,1.4568,1.4511,1.4584,1.4284,1.4600,1.4896,0.058980, 0.06955748, 6.5677e-02,0.088470,0.085343, 0.08457662,0.176939,0.165793, 0.17044413,0.176939, 0.1519933, 0.1469561,0.442233,0.428643,0.440652,0.409858,0.441110,0.472459,0.87885,0.87502,0.87967,0.86768,0.87940,0.89142,0.24891,0.25309,0.253634,0.244036,0.253512,0.263293,0.115611,0.115807,0.115731,0.107576,0.116049,0.123384
 433.25,1.4679,1.4619,1.4692,1.4405,1.4705,1.5005,0.059691, 0.07091718, 6.6926e-02,0.089537,0.086779, 0.08587792,0.179074,0.168224, 0.17266519,0.179074, 0.1526504, 0.1478315,0.440779,0.427382,0.439363,0.408596,0.439997,0.471410,0.87613,0.87255,0.87716,0.86529,0.87697,0.88887,0.24848,0.25266,0.253215,0.243490,0.252982,0.262702,0.115423,0.115614,0.115557,0.107367,0.116047,0.123156
 433.50,1.4793,1.4730,1.4803,1.4503,1.4809,1.5108,0.060413, 0.07227750, 6.8177e-02,0.090620,0.088228, 0.08720030,0.181240,0.170686, 0.17491361,0.181240, 0.1533075, 0.1487287,0.439291,0.426093,0.438044,0.406271,0.438343,0.469459,0.87335,0.87003,0.87459,0.86290,0.87464,0.88608,0.24803,0.25221,0.252782,0.242934,0.252653,0.262327,0.115231,0.115423,0.115385,0.107138,0.115841,0.122970
 433.75,1.4909,1.4845,1.4917,1.4613,1.4916,1.5233,0.061145, 0.07363735, 6.9427e-02,0.091717,0.089686, 0.08854103,0.183435,0.173178, 0.17718740,0.183435, 0.1539649, 0.1496478,0.437772,0.424777,0.436694,0.404400,0.436325,0.468543,0.87051,0.86744,0.87195,0.86040,0.87186,0.88349,0.24758,0.25175,0.252337,0.242278,0.252310,0.262326,0.115035,0.115235,0.115216,0.106971,0.115593,0.122767
 434.00,1.5029,1.4964,1.5034,1.4729,1.5055,1.5346,0.061886, 0.07499569, 7.0675e-02,0.092829,0.091154, 0.08989868,0.185658,0.175697, 0.17948480,0.185658, 0.1546234, 0.1505906,0.436220,0.423434,0.435315,0.402713,0.434576,0.467238,0.86761,0.86479,0.86925,0.85800,0.86908,0.88041,0.24712,0.25128,0.251880,0.241797,0.251873,0.261856,0.114835,0.115050,0.115049,0.106837,0.115490,0.122648
 434.25,1.5152,1.5087,1.5155,1.4849,1.5177,1.5476,0.062636, 0.07635151, 7.1921e-02,0.093953,0.092628, 0.09126642,0.187907,0.178241, 0.18180352,0.187907, 0.1552838, 0.1515560,0.434638,0.422065,0.433906,0.401969,0.432814,0.465271,0.86465,0.86209,0.86649,0.85526,0.86639,0.87766,0.24665,0.25079,0.251411,0.241294,0.251333,0.261439,0.114631,0.114868,0.114886,0.106930,0.115221,0.122423
 434.50,1.5277,1.5214,1.5279,1.4953,1.5280,1.5614,0.063394, 0.07770385, 7.3163e-02,0.095091,0.094109, 0.09264157,0.190181,0.180808, 0.18414235,0.190181, 0.1559475, 0.1525471,0.433025,0.420670,0.432469,0.400704,0.431139,0.463964,0.86163,0.85932,0.86366,0.85229,0.86367,0.87466,0.24617,0.25029,0.250930,0.240886,0.250817,0.260702,0.114423,0.114689,0.114725,0.106847,0.115016,0.122247
 434.75,1.5405,1.5343,1.5408,1.5097,1.5425,1.5750,0.064160, 0.07905176, 7.4401e-02,0.096239,0.095596, 0.09402190,0.192479,0.183395, 0.18649968,0.192479, 0.1566157, 0.1535650,0.431383,0.419249,0.431003,0.398373,0.429215,0.463044,0.85855,0.85650,0.86077,0.84917,0.86084,0.87174,0.24568,0.24978,0.250438,0.240409,0.250229,0.260139,0.114211,0.114513,0.114568,0.106821,0.114786,0.122177
 435.00,1.5537,1.5476,1.5539,1.5222,1.5548,1.5865,0.064933, 0.08039437, 7.5634e-02,0.097400,0.097086, 0.09540411,0.194799,0.186002, 0.18887364,0.194799, 0.1572902, 0.1546094,0.429711,0.417803,0.429510,0.397227,0.427074,0.461674,0.85543,0.85362,0.85783,0.84636,0.85798,0.86889,0.24518,0.24926,0.249935,0.239919,0.249678,0.259600,0.113995,0.114341,0.114414,0.106941,0.114692,0.121969
 435.25,1.5670,1.5610,1.5673,1.5358,1.5672,1.5981,0.065714, 0.08173081, 7.6862e-02,0.098570,0.098579, 0.09678720,0.197141,0.188626, 0.19126258,0.197141, 0.1579725, 0.1556835,0.428012,0.416333,0.427989,0.395455,0.425132,0.459854,0.85225,0.85068,0.85482,0.84366,0.85504,0.86608,0.24467,0.24873,0.249421,0.239597,0.248975,0.259020,0.113776,0.114173,0.114263,0.106827,0.114497,0.121800
 435.50,1.5807,1.5747,1.5808,1.5487,1.5808,1.6101,0.066501, 0.08306027, 7.8082e-02,0.099751,0.100073, 0.09816767,0.199502,0.191265, 0.19366443,0.199502, 0.1586648, 0.1567890,0.426284,0.414838,0.426442,0.394063,0.424042,0.458785,0.84902,0.84769,0.85176,0.84048,0.85196,0.86300,0.24416,0.24819,0.248897,0.239161,0.248258,0.258338,0.113553,0.114008,0.114115,0.106873,0.114161,0.121508
 435.75,1.5947,1.5886,1.5945,1.5637,1.5946,1.6243,0.067294, 0.08438196, 7.9296e-02,0.100941,0.101569, 0.09954391,0.201883,0.193919, 0.19607763,0.201883, 0.1593692, 0.1579277,0.424530,0.413320,0.424869,0.391869,0.422477,0.457002,0.84573,0.84464,0.84864,0.83743,0.84897,0.85995,0.24363,0.24763,0.248362,0.238486,0.248015,0.257522,0.113326,0.113848,0.113971,0.106823,0.113770,0.121161
 436.00,1.6089,1.6027,1.6084,1.5775,1.6084,1.6387,0.068094, 0.08569513, 8.0501e-02,0.102141,0.103064, 0.10091605,0.204281,0.196584, 0.19850114,0.204281, 0.1600880, 0.1591011,0.422749,0.411778,0.423270,0.390270,0.420646,0.455793,0.84240,0.84154,0.84547,0.83413,0.84582,0.85690,0.24310,0.24707,0.247817,0.237962,0.247606,0.256941,0.113097,0.113692,0.113831,0.106787,0.113641,0.121129
 436.25,1.6233,1.6171,1.6227,1.5923,1.6218,1.6526,0.068899, 0.08699908, 8.1698e-02,0.103348,0.104559, 0.10228588,0.206696,0.199260, 0.20093362,0.206696, 0.1608237, 0.1603107,0.420943,0.410214,0.421646,0.388423,0.419011,0.454122,0.83902,0.83839,0.84224,0.83096,0.84246,0.85386,0.24256,0.24649,0.247262,0.237692,0.247309,0.256575,0.112864,0.113540,0.113694,0.106918,0.113455,0.120918
 436.50,1.6381,1.6318,1.6372,1.6073,1.6365,1.6679,0.069709, 0.08829312, 8.2885e-02,0.104563,0.106051, 0.10365085,0.209127,0.201946, 0.20337433,0.209127, 0.1615788, 0.1615590,0.419112,0.408627,0.419998,0.386211,0.416858,0.452229,0.83560,0.83518,0.83895,0.82808,0.83916,0.85065,0.24202,0.24591,0.246698,0.237154,0.246765,0.256035,0.112627,0.113392,0.113560,0.106910,0.113318,0.120913
 436.75,1.6531,1.6469,1.6520,1.6221,1.6508,1.6838,0.070524, 0.08957661, 8.4063e-02,0.105786,0.107541, 0.10501148,0.211572,0.204640, 0.20582242,0.211572, 0.1623560, 0.1628468,0.417257,0.407018,0.418326,0.384939,0.415431,0.450428,0.83213,0.83193,0.83562,0.82489,0.83580,0.84737,0.24147,0.24531,0.246125,0.236745,0.246213,0.255535,0.112388,0.113249,0.113429,0.106626,0.113135,0.120774
 437.00,1.6684,1.6623,1.6671,1.6369,1.6660,1.6996,0.071344, 0.09084892, 8.5229e-02,0.107016,0.109028, 0.10636456,0.214031,0.207341, 0.20827687,0.214031, 0.1631581, 0.1641770,0.415378,0.405388,0.416631,0.383589,0.413844,0.449017,0.82861,0.82863,0.83223,0.82154,0.83243,0.84390,0.24091,0.24471,0.245542,0.236216,0.245429,0.255011,0.112145,0.113110,0.113302,0.106457,0.113073,0.120633
 437.25,1.6839,1.6780,1.6825,1.6516,1.6821,1.7142,0.072168, 0.09210947, 8.6384e-02,0.108252,0.110510, 0.10771254,0.216504,0.210048, 0.21073760,0.216504, 0.1639880, 0.1655501,0.413476,0.403736,0.414913,0.382088,0.411534,0.447580,0.82505,0.82527,0.82879,0.81803,0.82881,0.84046,0.24034,0.24409,0.244951,0.235681,0.244719,0.254566,0.111900,0.112975,0.113178,0.106316,0.113028,0.120430
 437.50,1.6997,1.6938,1.6983,1.6645,1.6985,1.7305,0.072996, 0.09335770, 8.7527e-02,0.109494,0.111987, 0.10905322,0.218988,0.212760, 0.21320356,0.218988, 0.1648487, 0.1669681,0.411551,0.402065,0.413172,0.380251,0.409365,0.446117,0.82145,0.82187,0.82530,0.81445,0.82516,0.83677,0.23977,0.24347,0.244352,0.235122,0.243861,0.253975,0.111652,0.112844,0.113057,0.106200,0.112745,0.120174
 437.75,1.7157,1.7099,1.7142,1.6816,1.7146,1.7461,0.073828, 0.09459310, 8.8656e-02,0.110742,0.113459, 0.11038657,0.221483,0.215476, 0.21567408,0.221483, 0.1657431, 0.1684328,0.409605,0.400373,0.411410,0.378204,0.407725,0.444360,0.81781,0.81843,0.82177,0.81086,0.82180,0.83310,0.23919,0.24284,0.243744,0.234270,0.243050,0.253454,0.111401,0.112717,0.112938,0.106020,0.112721,0.120059
 438.00,1.7320,1.7263,1.7303,1.6976,1.7303,1.7617,0.074663, 0.09581514, 8.9772e-02,0.111994,0.114924, 0.11171036,0.223989,0.218194, 0.21814944,0.223989, 0.1666744, 0.1699459,0.407639,0.398661,0.409627,0.376556,0.406029,0.442850,0.81413,0.81494,0.81819,0.80747,0.81856,0.82914,0.23860,0.24220,0.243128,0.233684,0.242582,0.253028,0.111147,0.112594,0.112823,0.105668,0.112693,0.119998
 438.25,1.7485,1.7429,1.7465,1.7139,1.7454,1.7767,0.075501, 0.09702338, 9.0875e-02,0.113252,0.116383, 0.11302335,0.226504,0.220914, 0.22062840,0.226504, 0.1676454, 0.1715077,0.405651,0.396930,0.407823,0.374998,0.403867,0.441504,0.81041,0.81140,0.81456,0.80403,0.81498,0.82572,0.23801,0.24155,0.242504,0.233136,0.242206,0.252361,0.110891,0.112476,0.112710,0.105447,0.112579,0.119896
 438.50,1.7653,1.7598,1.7630,1.7301,1.7608,1.7921,0.076343, 0.09821735, 9.1962e-02,0.114514,0.117835, 0.11432414,0.229028,0.223636, 0.22311046,0.229028, 0.1686594, 0.1731199,0.403644,0.395180,0.405999,0.372607,0.402434,0.439663,0.80666,0.80782,0.81089,0.80056,0.81121,0.82225,0.23741,0.24089,0.241872,0.232670,0.241622,0.251613,0.110632,0.112361,0.112599,0.105113,0.112469,0.119740
 438.75,1.7823,1.7768,1.7797,1.7457,1.7784,1.8101,0.077187, 0.09939664, 9.3035e-02,0.115780,0.119279, 0.11561383,0.231561,0.226357, 0.22559498,0.231561, 0.1697194, 0.1747825,0.401618,0.393412,0.404155,0.370860,0.400140,0.438363,0.80287,0.80420,0.80717,0.79691,0.80763,0.81862,0.23680,0.24023,0.241233,0.232356,0.240746,0.250890,0.110370,0.112249,0.112491,0.105112,0.112367,0.119588
 439.00,1.7996,1.7940,1.7965,1.7633,1.7960,1.8287,0.078034, 0.10056085, 9.4091e-02,0.117050,0.120714, 0.11689065,0.234101,0.229079, 0.22808174,0.234101, 0.1708284, 0.1764970,0.399574,0.391626,0.402293,0.368670,0.398149,0.436709,0.79904,0.80054,0.80341,0.79314,0.80407,0.81451,0.23620,0.23956,0.240587,0.231564,0.239722,0.250098,0.110106,0.112141,0.112384,0.105195,0.112482,0.119404
 439.25,1.8171,1.8113,1.8134,1.7795,1.8118,1.8452,0.078882, 0.10170962, 9.5132e-02,0.118324,0.122141, 0.11815337,0.236647,0.231799, 0.23056979,0.236647, 0.1719894, 0.1782646,0.397511,0.389823,0.400413,0.366782,0.396618,0.434575,0.79518,0.79684,0.79961,0.78940,0.80005,0.81060,0.23558,0.23888,0.239933,0.230888,0.239216,0.249599,0.109840,0.112036,0.112280,0.105062,0.112469,0.119256
 439.50,1.8348,1.8289,1.8307,1.7946,1.8297,1.8627,0.079733, 0.10284259, 9.6156e-02,0.119600,0.123558, 0.11940099,0.239200,0.234519, 0.23305990,0.239200, 0.1732053, 0.1800873,0.395432,0.388003,0.398515,0.365141,0.395189,0.433290,0.79129,0.79310,0.79577,0.78560,0.79636,0.80663,0.23496,0.23820,0.239273,0.230211,0.238794,0.249149,0.109572,0.111934,0.112176,0.105055,0.112329,0.119222
