times,subtide,subtide_parm,subtide_postmean,subtide25,subtide50,subtide75,D1_phase,D1_phase_parm,D1_phase_postmean,D2_phase,D2_phase_parm,D2_phase_postmean,D3_phase,D3_phase_parm,D3_phase_postmean,D4_phase,D4_phase_parm,D4_phase_postmean,D1_amp,D1_amp_parm,D1_amp_postmean,D1_amp_25,D1_amp_50,D1_amp_75,D2_amp,D2_amp_parm,D2_amp_postmean,D2_amp_25,D2_amp_50,D2_amp_75,D3_amp,D3_amp_parm,D3_amp_postmean,D3_amp_25,D3_amp_50,D3_amp_75,D4_amp,D4_amp_parm,D4_amp_postmean,D4_amp_25,D4_amp_50,D4_amp_75
 785.75,5.3245,5.3262,5.3252,5.3159,5.3256,5.3354,0.181474, 2.0476e-01, 2.1557e-01,0.272211,0.267893,0.267856,0.544421,0.549661,0.554209,0.544421,0.489597,0.498975,0.093229,0.091739,0.093272,0.083924,0.093716,0.102039,0.22588,0.22463,0.22480,0.21984,0.22454,0.23006,0.14488,0.146344,0.146619,0.141593,0.146169,0.15177,0.070578,0.073129,0.073667,0.069959,0.073692,0.077507
 786.00,5.3195,5.3215,5.3204,5.3111,5.3210,5.3304,0.181369, 2.0471e-01, 2.1552e-01,0.272053,0.267604,0.267687,0.544106,0.549649,0.554093,0.544106,0.491405,0.500744,0.093572,0.092093,0.093612,0.084395,0.094030,0.102459,0.22652,0.22516,0.22531,0.22037,0.22513,0.23057,0.14499,0.146405,0.146665,0.141590,0.146268,0.15183,0.070622,0.073234,0.073784,0.070027,0.073716,0.077605
 786.25,5.3145,5.3168,5.3155,5.3059,5.3157,5.3252,0.181264, 2.0465e-01, 2.1547e-01,0.271896,0.267320,0.267522,0.543791,0.549634,0.553962,0.543791,0.493233,0.502514,0.093916,0.092447,0.093952,0.084732,0.094458,0.102755,0.22717,0.22569,0.22582,0.22072,0.22580,0.23112,0.14509,0.146465,0.146711,0.141614,0.146317,0.15201,0.070667,0.073338,0.073899,0.070097,0.073955,0.077770
 786.50,5.3095,5.3118,5.3105,5.3005,5.3106,5.3199,0.181159, 2.0459e-01, 2.1541e-01,0.271738,0.267042,0.267360,0.543476,0.549616,0.553813,0.543476,0.495084,0.504293,0.094261,0.092802,0.094292,0.085164,0.094636,0.103137,0.22781,0.22623,0.22634,0.22143,0.22635,0.23170,0.14519,0.146524,0.146757,0.141780,0.146331,0.15207,0.070711,0.073440,0.074011,0.070184,0.074164,0.077807
 786.75,5.3044,5.3066,5.3051,5.2949,5.3059,5.3142,0.181053, 2.0453e-01, 2.1535e-01,0.271580,0.266767,0.267200,0.543159,0.549592,0.553648,0.543159,0.496962,0.506084,0.094606,0.093158,0.094633,0.085498,0.094932,0.103559,0.22846,0.22677,0.22685,0.22191,0.22695,0.23217,0.14530,0.146582,0.146802,0.141793,0.146497,0.15194,0.070756,0.073541,0.074120,0.070504,0.074246,0.077945
 787.00,5.2994,5.3013,5.2998,5.2896,5.3008,5.3089,0.180948, 2.0446e-01, 2.1528e-01,0.271421,0.266498,0.267043,0.542843,0.549563,0.553465,0.542843,0.498872,0.507887,0.094951,0.093514,0.094973,0.085861,0.095171,0.104072,0.22910,0.22731,0.22737,0.22255,0.22751,0.23265,0.14540,0.146640,0.146847,0.141898,0.146563,0.15210,0.070800,0.073640,0.074226,0.070607,0.074420,0.078006
 787.25,5.2944,5.2960,5.2945,5.2842,5.2957,5.3037,0.180842, 2.0438e-01, 2.1521e-01,0.271263,0.266232,0.266886,0.542525,0.549528,0.553264,0.542525,0.500816,0.509704,0.095298,0.093871,0.095314,0.086241,0.095474,0.104501,0.22975,0.22785,0.22789,0.22290,0.22788,0.23319,0.14550,0.146698,0.146892,0.141948,0.146608,0.15204,0.070845,0.073738,0.074328,0.070710,0.074605,0.078123
 787.50,5.2894,5.2907,5.2891,5.2787,5.2906,5.2983,0.180736, 2.0431e-01, 2.1514e-01,0.271104,0.265971,0.266734,0.542208,0.549487,0.553042,0.542208,0.502798,0.511547,0.095644,0.094228,0.095656,0.086465,0.095629,0.104945,0.23040,0.22839,0.22842,0.22348,0.22839,0.23379,0.14560,0.146756,0.146938,0.142041,0.146639,0.15216,0.070890,0.073833,0.074427,0.070814,0.074702,0.078257
 787.75,5.2843,5.2854,5.2838,5.2736,5.2849,5.2929,0.180630, 2.0423e-01, 2.1505e-01,0.270945,0.265713,0.266585,0.541889,0.549439,0.552801,0.541889,0.504822,0.513426,0.095991,0.094586,0.095997,0.086781,0.096033,0.105225,0.23105,0.22894,0.22894,0.22396,0.22894,0.23443,0.14571,0.146814,0.146984,0.142104,0.146670,0.15214,0.070934,0.073926,0.074522,0.070850,0.074663,0.078355
 788.00,5.2793,5.2802,5.2785,5.2682,5.2795,5.2872,0.180524, 2.0414e-01, 2.1495e-01,0.270785,0.265459,0.266440,0.541571,0.549385,0.552541,0.541571,0.506889,0.515345,0.096339,0.094945,0.096339,0.087036,0.096373,0.105514,0.23170,0.22949,0.22947,0.22449,0.22933,0.23487,0.14581,0.146871,0.147032,0.142193,0.146711,0.15204,0.070979,0.074016,0.074613,0.070937,0.074819,0.078483
 788.25,5.2743,5.2750,5.2733,5.2631,5.2745,5.2829,0.180417, 2.0405e-01, 2.1485e-01,0.270626,0.265208,0.266297,0.541251,0.549325,0.552260,0.541251,0.509003,0.517302,0.096687,0.095304,0.096681,0.087420,0.096695,0.105728,0.23235,0.23004,0.22999,0.22493,0.23006,0.23527,0.14592,0.146930,0.147081,0.142166,0.146701,0.15213,0.071024,0.074103,0.074700,0.071067,0.074995,0.078645
 788.50,5.2692,5.2699,5.2681,5.2582,5.2692,5.2778,0.180311, 2.0396e-01, 2.1473e-01,0.270466,0.264959,0.266154,0.540932,0.549258,0.551960,0.540932,0.511165,0.519298,0.097035,0.095663,0.097024,0.087614,0.097016,0.106024,0.23300,0.23059,0.23052,0.22560,0.23057,0.23559,0.14602,0.146988,0.147131,0.142265,0.146796,0.15213,0.071069,0.074186,0.074782,0.071099,0.075018,0.078676
 788.75,5.2642,5.2649,5.2631,5.2532,5.2640,5.2726,0.180204, 2.0386e-01, 2.1461e-01,0.270306,0.264713,0.266010,0.540612,0.549186,0.551641,0.540612,0.513376,0.521342,0.097385,0.096023,0.097366,0.087832,0.097526,0.106328,0.23365,0.23114,0.23106,0.22608,0.23096,0.23606,0.14612,0.147048,0.147182,0.142258,0.146851,0.15206,0.071114,0.074265,0.074860,0.071082,0.075054,0.078771
 789.00,5.2591,5.2600,5.2582,5.2478,5.2585,5.2677,0.180097, 2.0376e-01, 2.1448e-01,0.270146,0.264468,0.265862,0.540291,0.549109,0.551303,0.540291,0.515637,0.523430,0.097734,0.096384,0.097709,0.088067,0.097888,0.106566,0.23431,0.23170,0.23159,0.22657,0.23155,0.23653,0.14623,0.147108,0.147235,0.142260,0.146877,0.15212,0.071159,0.074340,0.074931,0.071258,0.075107,0.078723
 789.25,5.2540,5.2552,5.2534,5.2435,5.2540,5.2632,0.179990, 2.0366e-01, 2.1433e-01,0.269985,0.264226,0.265710,0.539970,0.549027,0.550949,0.539970,0.517948,0.525559,0.098084,0.096745,0.098052,0.088169,0.098076,0.106885,0.23496,0.23226,0.23213,0.22708,0.23230,0.23728,0.14633,0.147169,0.147289,0.142226,0.146940,0.15203,0.071204,0.074410,0.074997,0.071348,0.075058,0.078748
 789.50,5.2490,5.2506,5.2488,5.2386,5.2488,5.2584,0.179883, 2.0355e-01, 2.1418e-01,0.269824,0.263985,0.265552,0.539649,0.548942,0.550581,0.539649,0.520309,0.527725,0.098434,0.097107,0.098395,0.088522,0.098326,0.107359,0.23562,0.23282,0.23267,0.22760,0.23284,0.23784,0.14644,0.147231,0.147345,0.142267,0.147033,0.15224,0.071250,0.074474,0.075057,0.071295,0.075097,0.078783
 789.75,5.2439,5.2459,5.2442,5.2339,5.2443,5.2545,0.179776, 2.0344e-01, 2.1402e-01,0.269663,0.263746,0.265388,0.539327,0.548855,0.550200,0.539327,0.522716,0.529929,0.098785,0.097469,0.098739,0.088828,0.098682,0.107875,0.23628,0.23339,0.23322,0.22823,0.23333,0.23841,0.14654,0.147294,0.147403,0.142338,0.147077,0.15237,0.071295,0.074532,0.075109,0.071263,0.075051,0.078808
 790.00,5.2388,5.2412,5.2395,5.2293,5.2395,5.2495,0.179668, 2.0332e-01, 2.1384e-01,0.269502,0.263509,0.265218,0.539004,0.548767,0.549809,0.539004,0.525170,0.532172,0.099136,0.097831,0.099083,0.089085,0.099103,0.108323,0.23693,0.23395,0.23376,0.22886,0.23386,0.23910,0.14665,0.147358,0.147461,0.142498,0.147103,0.15246,0.071340,0.074583,0.075155,0.071293,0.075077,0.078862
 790.25,5.2338,5.2364,5.2349,5.2242,5.2348,5.2450,0.179561, 2.0320e-01, 2.1366e-01,0.269341,0.263272,0.265042,0.538682,0.548678,0.549408,0.538682,0.527664,0.534454,0.099488,0.098194,0.099427,0.089509,0.099363,0.108773,0.23759,0.23452,0.23432,0.22936,0.23438,0.23951,0.14675,0.147423,0.147522,0.142670,0.147136,0.15248,0.071386,0.074627,0.075192,0.071375,0.075154,0.078785
 790.50,5.2287,5.2314,5.2300,5.2191,5.2303,5.2402,0.179453, 2.0307e-01, 2.1347e-01,0.269179,0.263037,0.264858,0.538358,0.548590,0.548997,0.538358,0.530197,0.536776,0.099840,0.098558,0.099771,0.089822,0.099616,0.109071,0.23825,0.23510,0.23487,0.22985,0.23483,0.23999,0.14686,0.147489,0.147585,0.142758,0.147328,0.15266,0.071431,0.074662,0.075220,0.071439,0.075229,0.078872
 790.75,5.2236,5.2263,5.2251,5.2134,5.2254,5.2352,0.179345, 2.0294e-01, 2.1327e-01,0.269017,0.262804,0.264669,0.538035,0.548503,0.548580,0.538035,0.532762,0.539138,0.100193,0.098922,0.100116,0.090199,0.099951,0.109255,0.23891,0.23567,0.23543,0.23024,0.23546,0.24041,0.14696,0.147556,0.147649,0.142745,0.147461,0.15281,0.071476,0.074689,0.075239,0.071421,0.075355,0.078904
 791.00,5.2185,5.2212,5.2200,5.2089,5.2201,5.2303,0.179237, 2.0281e-01, 2.1306e-01,0.268855,0.262573,0.264474,0.537711,0.548418,0.548159,0.537711,0.535355,0.541532,0.100546,0.099286,0.100461,0.090677,0.100330,0.109600,0.23957,0.23625,0.23599,0.23078,0.23597,0.24087,0.14707,0.147623,0.147715,0.142752,0.147599,0.15290,0.071522,0.074707,0.075249,0.071381,0.075310,0.079019
 791.25,5.2134,5.2159,5.2149,5.2037,5.2147,5.2254,0.179129, 2.0267e-01, 2.1284e-01,0.268693,0.262343,0.264273,0.537386,0.548336,0.547734,0.537386,0.537967,0.543955,0.100899,0.099651,0.100806,0.091146,0.100546,0.109861,0.24023,0.23684,0.23656,0.23146,0.23682,0.24143,0.14717,0.147691,0.147782,0.142768,0.147660,0.15292,0.071568,0.074715,0.075249,0.071471,0.075262,0.079184
 791.50,5.2083,5.2104,5.2095,5.1989,5.2099,5.2200,0.179020, 2.0253e-01, 2.1261e-01,0.268531,0.262116,0.264069,0.537061,0.548257,0.547306,0.537061,0.540591,0.546399,0.101253,0.100017,0.101152,0.091524,0.100739,0.110188,0.24089,0.23742,0.23713,0.23201,0.23754,0.24200,0.14728,0.147759,0.147850,0.142809,0.147706,0.15304,0.071613,0.074713,0.075239,0.071457,0.075193,0.079149
 791.75,5.2032,5.2047,5.2041,5.1940,5.2051,5.2140,0.178912, 2.0238e-01, 2.1237e-01,0.268368,0.261891,0.263862,0.536736,0.548181,0.546878,0.536736,0.543219,0.548857,0.101607,0.100382,0.101498,0.092041,0.101134,0.110658,0.24156,0.23801,0.23770,0.23260,0.23809,0.24263,0.14738,0.147828,0.147918,0.142806,0.147697,0.15327,0.071659,0.074701,0.075218,0.071405,0.075101,0.079168
 792.00,5.1981,5.1990,5.1984,5.1886,5.1992,5.2087,0.178803, 2.0223e-01, 2.1212e-01,0.268205,0.261670,0.263654,0.536410,0.548107,0.546450,0.536410,0.545842,0.551313,0.101962,0.100749,0.101844,0.092275,0.101576,0.111135,0.24222,0.23861,0.23828,0.23331,0.23872,0.24330,0.14749,0.147897,0.147988,0.142956,0.147787,0.15318,0.071705,0.074677,0.075188,0.071360,0.075158,0.079143
 792.25,5.1930,5.1933,5.1928,5.1831,5.1936,5.2032,0.178695, 2.0208e-01, 2.1187e-01,0.268042,0.261451,0.263448,0.536084,0.548037,0.546025,0.536084,0.548448,0.553762,0.102317,0.101115,0.102191,0.092810,0.102025,0.111497,0.24288,0.23920,0.23887,0.23379,0.23910,0.24393,0.14759,0.147966,0.148057,0.142965,0.147892,0.15321,0.071751,0.074641,0.075147,0.071314,0.075126,0.079021
 792.50,5.1879,5.1878,5.1874,5.1779,5.1886,5.1978,0.178586, 2.0192e-01, 2.1160e-01,0.267879,0.261237,0.263243,0.535758,0.547969,0.545598,0.535758,0.551026,0.556185,0.102672,0.101483,0.102538,0.093125,0.102321,0.111781,0.24355,0.23980,0.23945,0.23442,0.23955,0.24450,0.14770,0.148034,0.148126,0.143006,0.148013,0.15330,0.071796,0.074594,0.075095,0.071313,0.075073,0.078948
 792.75,5.1828,5.1824,5.1822,5.1729,5.1832,5.1927,0.178477, 2.0176e-01, 2.1132e-01,0.267715,0.261026,0.263039,0.535431,0.547902,0.545171,0.535431,0.553564,0.558573,0.103028,0.101850,0.102886,0.093505,0.102757,0.112153,0.24421,0.24041,0.24005,0.23507,0.24016,0.24512,0.14781,0.148101,0.148195,0.143058,0.148119,0.15345,0.071842,0.074535,0.075033,0.071352,0.074955,0.078942
 793.00,5.1777,5.1774,5.1772,5.1680,5.1779,5.1877,0.178368, 2.0160e-01, 2.1104e-01,0.267552,0.260819,0.262840,0.535104,0.547835,0.544747,0.535104,0.556050,0.560915,0.103384,0.102218,0.103234,0.093890,0.103120,0.112559,0.24488,0.24102,0.24065,0.23558,0.24075,0.24568,0.14791,0.148168,0.148264,0.143109,0.148284,0.15355,0.071888,0.074464,0.074961,0.071403,0.074799,0.078774
 793.25,5.1726,5.1725,5.1725,5.1628,5.1731,5.1828,0.178259, 2.0143e-01, 2.1074e-01,0.267388,0.260616,0.262644,0.534776,0.547767,0.544325,0.534776,0.558471,0.563198,0.103740,0.102587,0.103583,0.094228,0.103404,0.112879,0.24555,0.24163,0.24125,0.23619,0.24144,0.24633,0.14802,0.148234,0.148332,0.143231,0.148292,0.15367,0.071934,0.074381,0.074877,0.071321,0.074672,0.078685
 793.50,5.1675,5.1679,5.1680,5.1584,5.1684,5.1783,0.178149, 2.0126e-01, 2.1043e-01,0.267224,0.260417,0.262451,0.534448,0.547696,0.543904,0.534448,0.560813,0.565407,0.104097,0.102956,0.103932,0.094598,0.103732,0.113243,0.24621,0.24224,0.24185,0.23688,0.24201,0.24696,0.14812,0.148299,0.148400,0.143346,0.148346,0.15396,0.071980,0.074285,0.074783,0.071252,0.074387,0.078578
 793.75,5.1624,5.1635,5.1637,5.1544,5.1643,5.1739,0.178040, 2.0108e-01, 2.1012e-01,0.267060,0.260221,0.262259,0.534120,0.547619,0.543483,0.534120,0.563062,0.567529,0.104454,0.103325,0.104281,0.095006,0.103936,0.113516,0.24688,0.24285,0.24247,0.23758,0.24266,0.24747,0.14823,0.148362,0.148467,0.143443,0.148473,0.15403,0.072026,0.074178,0.074677,0.071200,0.074254,0.078486
 794.00,5.1572,5.1592,5.1596,5.1503,5.1600,5.1696,0.177930, 2.0090e-01, 2.0980e-01,0.266896,0.260028,0.262067,0.533791,0.547535,0.543061,0.533791,0.565204,0.569557,0.104811,0.103695,0.104631,0.095374,0.104324,0.113891,0.24755,0.24347,0.24308,0.23820,0.24333,0.24814,0.14834,0.148425,0.148534,0.143628,0.148647,0.15413,0.072072,0.074059,0.074561,0.071186,0.074145,0.078331
 794.25,5.1521,5.1548,5.1552,5.1461,5.1560,5.1651,0.177821, 2.0072e-01, 2.0947e-01,0.266731,0.259838,0.261874,0.533462,0.547441,0.542636,0.533462,0.567225,0.571477,0.105169,0.104065,0.104981,0.095745,0.104724,0.114158,0.24822,0.24410,0.24370,0.23896,0.24391,0.24886,0.14844,0.148486,0.148600,0.143696,0.148807,0.15412,0.072119,0.073930,0.074435,0.070987,0.074172,0.078219
 794.50,5.1470,5.1500,5.1505,5.1412,5.1516,5.1602,0.177711, 2.0054e-01, 2.0913e-01,0.266567,0.259649,0.261681,0.533133,0.547335,0.542203,0.533133,0.569112,0.573269,0.105527,0.104435,0.105332,0.096309,0.104951,0.114408,0.24889,0.24472,0.24432,0.23971,0.24445,0.24944,0.14855,0.148547,0.148667,0.143746,0.148885,0.15415,0.072165,0.073789,0.074298,0.070728,0.074108,0.077932
 794.75,5.1419,5.1447,5.1454,5.1361,5.1463,5.1550,0.177601, 2.0035e-01, 2.0878e-01,0.266402,0.259461,0.261487,0.532803,0.547215,0.541760,0.532803,0.570851,0.574928,0.105886,0.104806,0.105682,0.096650,0.105343,0.114811,0.24956,0.24535,0.24495,0.24037,0.24501,0.24990,0.14866,0.148606,0.148733,0.143581,0.148922,0.15416,0.072211,0.073639,0.074153,0.070535,0.074043,0.077705
 795.00,5.1367,5.1391,5.1399,5.1303,5.1410,5.1491,0.177491, 2.0015e-01, 2.0843e-01,0.266237,0.259274,0.261294,0.532473,0.547079,0.541304,0.532473,0.572432,0.576439,0.106244,0.105177,0.106034,0.097071,0.105595,0.115215,0.25023,0.24598,0.24558,0.24090,0.24558,0.25053,0.14876,0.148665,0.148799,0.143708,0.149021,0.15419,0.072257,0.073480,0.073999,0.070380,0.073843,0.077504
 795.25,5.1316,5.1332,5.1340,5.1244,5.1351,5.1431,0.177381, 1.9996e-01, 2.0806e-01,0.266072,0.259087,0.261098,0.532143,0.546926,0.540834,0.532143,0.573845,0.577786,0.106603,0.105548,0.106386,0.097234,0.105853,0.115575,0.25090,0.24661,0.24622,0.24152,0.24625,0.25104,0.14887,0.148724,0.148864,0.143669,0.149069,0.15435,0.072304,0.073313,0.073838,0.070185,0.073701,0.077440
 795.50,5.1265,5.1270,5.1278,5.1185,5.1287,5.1374,0.177271, 1.9976e-01, 2.0770e-01,0.265906,0.258901,0.260899,0.531813,0.546756,0.540352,0.531813,0.575080,0.578960,0.106963,0.105920,0.106739,0.097620,0.106292,0.116065,0.25158,0.24725,0.24686,0.24213,0.24697,0.25176,0.14898,0.148782,0.148930,0.143772,0.149021,0.15448,0.072350,0.073138,0.073670,0.070016,0.073526,0.077123
 795.75,5.1213,5.1208,5.1217,5.1121,5.1219,5.1312,0.177161, 1.9956e-01, 2.0732e-01,0.265741,0.258715,0.260697,0.531482,0.546567,0.539859,0.531482,0.576130,0.579958,0.107322,0.106292,0.107092,0.098017,0.106598,0.116518,0.25225,0.24789,0.24750,0.24269,0.24761,0.25245,0.14909,0.148840,0.148995,0.143861,0.149180,0.15458,0.072396,0.072958,0.073497,0.069852,0.073486,0.076910
 796.00,5.1162,5.1150,5.1159,5.1066,5.1166,5.1256,0.177050, 1.9935e-01, 2.0695e-01,0.265575,0.258528,0.260495,0.531150,0.546360,0.539354,0.531150,0.576989,0.580775,0.107682,0.106664,0.107446,0.098527,0.106927,0.116875,0.25292,0.24853,0.24815,0.24337,0.24837,0.25323,0.14919,0.148900,0.149062,0.143871,0.149123,0.15470,0.072443,0.072772,0.073319,0.069696,0.073197,0.076723
 796.25,5.1111,5.1097,5.1107,5.1009,5.1105,5.1201,0.176940, 1.9914e-01, 2.0657e-01,0.265409,0.258343,0.260291,0.530819,0.546136,0.538839,0.530819,0.577653,0.581403,0.108042,0.107037,0.107800,0.098813,0.107205,0.117250,0.25360,0.24918,0.24880,0.24406,0.24883,0.25368,0.14930,0.148960,0.149130,0.143994,0.149288,0.15478,0.072489,0.072582,0.073137,0.069500,0.072958,0.076718
 796.50,5.1059,5.1048,5.1059,5.0956,5.1058,5.1154,0.176829, 1.9893e-01, 2.0618e-01,0.265243,0.258158,0.260087,0.530487,0.545895,0.538317,0.530487,0.578120,0.581833,0.108403,0.107410,0.108155,0.099146,0.107539,0.117464,0.25427,0.24983,0.24946,0.24472,0.24945,0.25425,0.14941,0.149021,0.149199,0.143975,0.149481,0.15478,0.072536,0.072389,0.072952,0.069235,0.072797,0.076634
 796.75,5.1008,5.1003,5.1014,5.0913,5.1011,5.1112,0.176718, 1.9871e-01, 2.0579e-01,0.265077,0.257974,0.259882,0.530155,0.545638,0.537791,0.530155,0.578389,0.582070,0.108764,0.107783,0.108510,0.099570,0.107931,0.117689,0.25495,0.25049,0.25012,0.24537,0.25004,0.25495,0.14952,0.149083,0.149270,0.143936,0.149444,0.15461,0.072582,0.072195,0.072764,0.069041,0.072673,0.076424
 797.00,5.0957,5.0958,5.0970,5.0867,5.0968,5.1066,0.176607, 1.9849e-01, 2.0541e-01,0.264911,0.257791,0.259677,0.529822,0.545367,0.537264,0.529822,0.578459,0.582114,0.109125,0.108157,0.108866,0.099862,0.108429,0.117957,0.25562,0.25114,0.25078,0.24604,0.25067,0.25571,0.14962,0.149147,0.149343,0.144039,0.149317,0.15480,0.072629,0.071999,0.072575,0.068867,0.072492,0.076190
 797.25,5.0905,5.0912,5.0925,5.0823,5.0919,5.1020,0.176497, 1.9827e-01, 2.0501e-01,0.264745,0.257611,0.259471,0.529490,0.545081,0.536736,0.529490,0.578332,0.581962,0.109486,0.108531,0.109223,0.100184,0.108848,0.118237,0.25630,0.25181,0.25145,0.24664,0.25126,0.25643,0.14973,0.149212,0.149417,0.144184,0.149374,0.15486,0.072676,0.071803,0.072386,0.068675,0.072419,0.076013
 797.50,5.0854,5.0864,5.0877,5.0779,5.0870,5.0975,0.176386, 1.9805e-01, 2.0462e-01,0.264578,0.257433,0.259263,0.529157,0.544784,0.536206,0.529157,0.578010,0.581613,0.109848,0.108905,0.109580,0.100468,0.109241,0.118562,0.25697,0.25247,0.25213,0.24717,0.25185,0.25701,0.14984,0.149278,0.149493,0.144350,0.149376,0.15499,0.072722,0.071607,0.072197,0.068519,0.072280,0.075877
 797.75,5.0802,5.0815,5.0827,5.0730,5.0821,5.0919,0.176274, 1.9782e-01, 2.0422e-01,0.264412,0.257257,0.259054,0.528823,0.544475,0.535675,0.528823,0.577494,0.581066,0.110209,0.109280,0.109939,0.100905,0.109529,0.118993,0.25765,0.25314,0.25281,0.24772,0.25256,0.25770,0.14995,0.149345,0.149570,0.144397,0.149511,0.15514,0.072769,0.071413,0.072009,0.068344,0.072073,0.075684
 798.00,5.0751,5.0763,5.0776,5.0678,5.0766,5.0862,0.176163, 1.9759e-01, 2.0382e-01,0.264245,0.257084,0.258843,0.528490,0.544154,0.535141,0.528490,0.576787,0.580327,0.110572,0.109654,0.110298,0.101103,0.109966,0.119394,0.25833,0.25381,0.25349,0.24857,0.25331,0.25848,0.15005,0.149414,0.149649,0.144462,0.149485,0.15506,0.072816,0.071220,0.071824,0.068087,0.071900,0.075546
 798.25,5.0699,5.0708,5.0721,5.0624,5.0712,5.0804,0.176052, 1.9736e-01, 2.0342e-01,0.264078,0.256913,0.258631,0.528156,0.543823,0.534608,0.528156,0.575891,0.579400,0.110934,0.110029,0.110658,0.101374,0.110390,0.119830,0.25901,0.25449,0.25418,0.24935,0.25410,0.25921,0.15016,0.149485,0.149728,0.144453,0.149624,0.15517,0.072862,0.071031,0.071641,0.067989,0.071709,0.075391
 798.50,5.0648,5.0651,5.0664,5.0567,5.0653,5.0744,0.175941, 1.9712e-01, 2.0302e-01,0.263911,0.256744,0.258416,0.527822,0.543482,0.534079,0.527822,0.574808,0.578287,0.111296,0.110405,0.111018,0.101624,0.110680,0.120185,0.25968,0.25517,0.25487,0.25010,0.25491,0.25985,0.15027,0.149556,0.149808,0.144473,0.149652,0.15523,0.072909,0.070844,0.071461,0.067842,0.071504,0.075267
 798.75,5.0596,5.0595,5.0606,5.0513,5.0597,5.0692,0.175829, 1.9688e-01, 2.0262e-01,0.263744,0.256578,0.258200,0.527488,0.543130,0.533554,0.527488,0.573541,0.576988,0.111659,0.110780,0.111380,0.101967,0.111033,0.120466,0.26036,0.25585,0.25556,0.25088,0.25562,0.26037,0.15038,0.149628,0.149890,0.144717,0.149726,0.15530,0.072956,0.070662,0.071285,0.067584,0.071333,0.075188
 799.00,5.0545,5.0539,5.0551,5.0455,5.0539,5.0637,0.175718, 1.9664e-01, 2.0221e-01,0.263577,0.256414,0.257981,0.527153,0.542767,0.533033,0.527153,0.572092,0.575502,0.112022,0.111156,0.111742,0.102365,0.111187,0.120679,0.26104,0.25653,0.25626,0.25147,0.25639,0.26119,0.15049,0.149702,0.149972,0.144874,0.149858,0.15528,0.073003,0.070484,0.071114,0.067375,0.071150,0.075044
 799.25,5.0493,5.0486,5.0497,5.0398,5.0495,5.0586,0.175606, 1.9640e-01, 2.0181e-01,0.263409,0.256251,0.257759,0.526818,0.542392,0.532517,0.526818,0.570464,0.573832,0.112385,0.111532,0.112105,0.102859,0.111617,0.121030,0.26172,0.25722,0.25696,0.25225,0.25701,0.26175,0.15059,0.149777,0.150056,0.145045,0.150040,0.15541,0.073050,0.070311,0.070949,0.067196,0.070887,0.074819
 799.50,5.0442,5.0434,5.0444,5.0342,5.0439,5.0542,0.175494, 1.9616e-01, 2.0140e-01,0.263242,0.256090,0.257532,0.526483,0.542007,0.532003,0.526483,0.568659,0.571979,0.112749,0.111908,0.112469,0.103382,0.112019,0.121296,0.26240,0.25791,0.25767,0.25305,0.25756,0.26252,0.15070,0.149852,0.150141,0.145120,0.150073,0.15545,0.073097,0.070144,0.070789,0.067133,0.070748,0.074597
 799.75,5.0390,5.0384,5.0395,5.0289,5.0392,5.0495,0.175383, 1.9591e-01, 2.0099e-01,0.263074,0.255931,0.257302,0.526148,0.541610,0.531493,0.526148,0.566680,0.569948,0.113112,0.112284,0.112833,0.103738,0.112387,0.121595,0.26308,0.25861,0.25837,0.25378,0.25830,0.26327,0.15081,0.149929,0.150227,0.145081,0.150015,0.15550,0.073144,0.069983,0.070635,0.067053,0.070516,0.074381
 800.00,5.0339,5.0337,5.0347,5.0241,5.0347,5.0451,0.175271, 1.9566e-01, 2.0058e-01,0.262906,0.255773,0.257068,0.525813,0.541201,0.530984,0.525813,0.564529,0.567742,0.113476,0.112661,0.113199,0.104294,0.112712,0.121942,0.26376,0.25930,0.25908,0.25448,0.25898,0.26402,0.15092,0.150008,0.150315,0.145078,0.150067,0.15536,0.073190,0.069830,0.070488,0.066880,0.070485,0.074211
 800.25,5.0287,5.0291,5.0300,5.0192,5.0295,5.0400,0.175159, 1.9541e-01, 2.0018e-01,0.262738,0.255617,0.256831,0.525477,0.540781,0.530478,0.525477,0.562210,0.565368,0.113840,0.113038,0.113565,0.104814,0.113097,0.122253,0.26444,0.26001,0.25980,0.25530,0.25967,0.26468,0.15103,0.150087,0.150404,0.145110,0.150111,0.15549,0.073237,0.069683,0.070349,0.066756,0.070270,0.074079
 800.50,5.0236,5.0244,5.0253,5.0143,5.0249,5.0346,0.175047, 1.9515e-01, 1.9977e-01,0.262570,0.255464,0.256590,0.525141,0.540350,0.529974,0.525141,0.559725,0.562829,0.114204,0.113415,0.113932,0.105182,0.113415,0.122676,0.26512,0.26071,0.26051,0.25598,0.26031,0.26534,0.15114,0.150168,0.150495,0.145139,0.150227,0.15563,0.073284,0.069546,0.070219,0.066654,0.070183,0.073928
 800.75,5.0184,5.0196,5.0205,5.0102,5.0199,5.0296,0.174935, 1.9490e-01, 1.9936e-01,0.262402,0.255313,0.256347,0.524805,0.539908,0.529472,0.524805,0.557078,0.560126,0.114569,0.113792,0.114299,0.105475,0.113887,0.123089,0.26581,0.26142,0.26123,0.25655,0.26106,0.26603,0.15125,0.150251,0.150588,0.145310,0.150312,0.15580,0.073331,0.069417,0.070098,0.066625,0.070107,0.073797
